Temps,Taille de la population
6963.258741761293,18
6939.726849778183,18
6900.69894113881,18
6862.596964345988,18
6842.275631009278,18
6814.4201228645625,18
6792.1451204955065,18
6763.897781712816,18
6744.724057409751,18
6721.646757852762,18
6697.995567136193,18
6671.860976268762,18
6641.497774104335,18
6619.607469010443,18
6588.745189219824,18
6566.953536809328,18
6534.938173595324,18
6502.65701786984,18
6471.136641626235,18
6444.638735771239,18
6427.24450391385,18
6406.809675021729,18
6368.836366851091,18
6331.840209200115,18
6300.346690457494,18
6279.890522394396,18
6263.839311488706,18
6229.965365216823,18
6190.084582126075,18
6155.374312334926,18
6134.09151748913,18
6095.397235962718,18
6055.638334667646,18
6016.661408328687,18
5981.792337487333,18
5964.32452387837,18
5928.8861762737115,18
5906.4133725253205,18
5889.138457151928,18
5854.659241696242,18
5825.368355340096,18
5801.835064644992,18
5785.065579674163,18
5768.339761807591,18
5751.303119544602,18
5722.1979222761065,18
5686.439868886689,18
5651.952515179345,18
5626.3048610282785,18
5593.384638303994,18
5562.857199634425,18
5540.96824390324,18
5514.923462989835,18
5498.492923104448,18
5476.30880804569,18
5439.786614616793,18
5415.163230207867,18
5381.348372462109,18
5359.862619930953,18
5327.92098296984,18
5299.561784259321,18
5283.449850679431,18
5257.306693142154,18
5221.647178951779,18
5204.129769182418,18
5178.796898044467,18
5153.694780712762,18
5133.22319376991,18
5096.5695230473075,18
5075.076498767045,18
5039.049933329358,18
5022.22314044059,18
5003.49038101012,18
4964.337027501633,18
4938.094573254945,18
4908.959617567612,18
4888.688098943902,18
4864.453952805636,18
4839.781881536715,18
4808.547672287148,18
4782.832616687251,18
4761.611289255697,18
4743.860458046047,18
4705.86224936072,18
4679.689030877665,18
4654.016864338927,18
4618.986504830009,18
4595.433349493453,18
4575.198877728864,18
4541.162804770428,18
4515.388226351525,18
4495.608546862991,18
4479.593148713093,18
4453.374933669141,18
4417.207303902595,18
4387.962135050422,18
4349.208252307859,18
4322.518210913026,18
4292.385003372045,18
4263.487312776708,18
4237.540641521432,18
4217.995938584769,18
4181.082591861755,18
4154.106881084317,18
4124.499789452836,18
4104.52440601423,18
4076.975547163752,18
4048.8271240904173,18
4029.035975734088,18
3989.9817027981453,18
3962.7463976340946,18
3935.036461590152,18
3896.3521103495964,18
3868.75171127189,18
3842.294468405038,18
3812.0825148252375,18
3784.386919995768,18
3762.2578572293896,18
3725.216453912453,18
3685.7598133790702,18
3646.0652409237973,18
3608.7266796827,18
3585.4889913470042,18
3554.6740093761164,18
3520.657553652828,18
3503.162548156119,18
3472.740484395014,18
3441.3375427823903,18
3413.4972207713245,18
3387.236649807263,18
3369.0604168165705,18
3332.465095207131,18
3299.8219318007573,18
3274.8280640756334,18
3238.795500479874,18
3216.329203207315,18
3195.2716167107906,18
3163.213728579181,18
3146.8018514948276,18
3120.9427868369353,18
3085.2829735292808,18
3058.983306755909,18
3029.272228190378,18
3012.230820779489,18
2987.6242130075234,18
2961.7672080756233,18
2945.248116021612,18
2907.7374743663786,18
2891.460992473043,18
2872.6989525521685,18
2855.205029840891,18
2829.5041875155553,18
2799.7884719136196,18
2776.7818572942247,18
2743.343541259901,18
2719.035598745593,18
2702.2288868577134,18
2668.8896096698263,18
2629.1144847441396,18
2612.0435541051716,18
2573.9690734632427,18
2553.3218821320643,18
2534.0919050338784,18
2495.3187513946796,18
2469.873062294104,18
2445.097010225564,18
2405.9400801422426,18
2386.2535176869214,18
2368.186372733035,18
2332.148979622105,18
2301.829593132117,18
2274.950485759281,18
2258.915697112678,18
2234.9398316009665,18
2196.46943925122,18
2158.1750058394614,18
2128.992976408774,18
2105.866725736015,18
2068.881968116024,18
2052.554032070336,18
2036.5212352887947,18
2012.6387293754003,18
1987.6362522188974,18
1963.3339146676894,18
1924.534802347392,18
1900.823740161019,18
1877.324973559163,18
1850.1810297219035,18
1816.7822317975645,18
1793.4054965437208,18
1770.7615159301924,18
1750.4385230114058,18
1715.7870750965599,18
1687.6565795666302,18
1657.793663923209,18
1636.003192964409,18
1608.3402640119666,18
1571.2213335555036,18
1546.8399055417003,18
1530.602245637045,18
1510.4543308639388,18
1491.261357400503,18
1461.5830911880128,18
1440.9761807986076,18
1412.354909649775,18
1385.977402156085,18
1365.6313640230062,18
1341.0911294392797,18
1318.8404325431115,18
1280.695454800131,18
1244.9219614261128,18
1206.3350086081357,18
1183.6465402699325,18
1150.8487759548707,18
1113.3884577115123,18
1090.921304244161,18
1055.581156733513,18
1037.800339705612,18
1008.2750701762859,18
978.0805756666263,18
954.3290142240203,18
925.1851744298843,18
887.1936776279078,18
858.6939351633682,18
841.3038520691861,18
809.3196291295031,18
786.3237583003237,18
763.120651006669,18
741.3826859006931,18
702.3773508456205,18
680.7114846749174,18
661.1208687109572,18
639.7015661972359,18
614.2443185185369,18
596.4199432899179,18
568.5566996777068,18
547.4363154205837,18
515.5280992111885,18
476.8371808598745,18
460.63627894138574,18
421.1104929287762,18
404.0881791029242,18
371.3486794009086,18
345.99123893349133,18
309.5350222406196,18
286.1844797572089,18
267.7339916374058,18
235.05590450220387,18
217.0194451515162,18
200.12182244389516,18
172.03270525537886,18
143.45297195661203,18
104.50438762048898,18
85.83325789232786,18
65.37515454199303,18
26.9061051003003,17
9939.982442232102,17
9903.267219757943,17
9885.875880120519,17
9867.98275601315,17
9841.753694400506,17
9825.605089404678,17
9802.913949195767,17
9769.145262200222,17
9745.844272831215,17
9708.780601811286,17
9673.230715737265,17
9646.250697274423,17
9620.265191267532,17
9580.991692082423,17
9561.943377789026,17
9524.271515283292,17
9501.173818685866,17
9483.071501410679,17
9448.711653978082,17
9426.469916752723,17
9390.284205664084,17
9360.816336505526,17
9333.958147442341,17
9314.61244309789,17
9288.797866706998,17
9263.47527032404,17
9242.515294326107,17
9218.710637170921,17
9192.641731022666,17
9154.1125558307,17
9119.622365528965,17
9091.21945303645,17
9057.811438619936,17
9025.849873667054,17
9003.681167063234,17
8983.363002162308,17
8963.45155808398,17
8945.326305721033,17
8906.804610837456,17
8881.258452211705,17
8859.955703960199,17
8836.047574441336,17
8813.12636722128,17
8783.391651261985,17
8762.4888030096,17
8745.639878162756,17
8710.932263073097,17
8687.958862443447,17
8656.438074540374,17
8628.847388445254,17
8601.290619727533,17
8584.154014822663,17
8565.939330999976,17
8542.201785149497,17
8513.168731387726,17
8494.178781835324,17
8454.682095327466,17
8431.439885140948,17
8405.76092260001,17
8377.898269565509,17
8341.02677757149,17
8315.124582881599,17
8282.407113781874,17
8261.533514864037,17
8232.88452905469,17
8214.595920287484,17
8189.128174530375,17
8156.172942601208,17
8128.7240807302205,17
8109.2541039016505,17
8084.055418338222,17
8055.314108052113,17
8024.391026885671,17
7998.12067201376,17
7964.066963672675,17
7935.72948412584,17
7902.964944171918,17
7877.016673520753,17
7842.981298282398,17
7819.09502365044,17
7787.064473830231,17
7768.359698072551,17
7745.279278095278,17
7721.783105206299,17
7702.28580565521,17
7678.564466324306,17
7647.911667606875,17
7614.340292524742,17
7581.816454424565,17
7551.1524609809785,17
7517.857790918445,17
7485.00793604238,17
7448.416348353797,17
7421.748766715904,17
7387.709959820613,17
7351.871655300863,17
7325.396665170605,17
7293.574102165958,17
7265.06487805612,17
7232.481117409085,17
7202.210931836083,17
7179.296546628235,17
7141.918521744725,17
7110.197516716827,17
7086.106470502171,17
7047.143492142876,17
7018.834643489461,17
6984.165106686718,17
6963.258741761293,17
6939.726849778183,17
6900.69894113881,17
6862.596964345988,17
6842.275631009278,17
6814.4201228645625,17
6792.1451204955065,17
6763.897781712816,17
6744.724057409751,17
6721.646757852762,17
6697.995567136193,17
6671.860976268762,17
6641.497774104335,17
6619.607469010443,17
6588.745189219824,17
6566.953536809328,17
6534.938173595324,17
6502.65701786984,17
6471.136641626235,17
6444.638735771239,17
6427.24450391385,17
6406.809675021729,17
6368.836366851091,17
6331.840209200115,17
6300.346690457494,17
6279.890522394396,17
6263.839311488706,17
6229.965365216823,17
6190.084582126075,17
6155.374312334926,17
6134.09151748913,17
6095.397235962718,17
6055.638334667646,17
6016.661408328687,17
5981.792337487333,17
5964.32452387837,17
5928.8861762737115,17
5906.4133725253205,17
5889.138457151928,17
5854.659241696242,17
5825.368355340096,17
5801.835064644992,17
5785.065579674163,17
5768.339761807591,17
5751.303119544602,17
5722.1979222761065,17
5686.439868886689,17
5651.952515179345,17
5626.3048610282785,17
5593.384638303994,17
5562.857199634425,17
5540.96824390324,17
5514.923462989835,17
5498.492923104448,17
5476.30880804569,17
5439.786614616793,17
5415.163230207867,17
5381.348372462109,17
5359.862619930953,17
5327.92098296984,17
5299.561784259321,17
5283.449850679431,17
5257.306693142154,17
5221.647178951779,17
5204.129769182418,17
5178.796898044467,17
5153.694780712762,17
5133.22319376991,17
5096.5695230473075,17
5075.076498767045,17
5039.049933329358,17
5022.22314044059,17
5003.49038101012,17
4964.337027501633,17
4938.094573254945,17
4908.959617567612,17
4888.688098943902,17
4864.453952805636,17
4839.781881536715,17
4808.547672287148,17
4782.832616687251,17
4761.611289255697,17
4743.860458046047,17
4705.86224936072,17
4679.689030877665,17
4654.016864338927,17
4618.986504830009,17
4595.433349493453,17
4575.198877728864,17
4541.162804770428,17
4515.388226351525,17
4495.608546862991,17
4479.593148713093,17
4453.374933669141,17
4417.207303902595,17
4387.962135050422,17
4349.208252307859,17
4322.518210913026,17
4292.385003372045,17
4263.487312776708,17
4237.540641521432,17
4217.995938584769,17
4181.082591861755,17
4154.106881084317,17
4124.499789452836,17
4104.52440601423,17
4076.975547163752,17
4048.8271240904173,17
4029.035975734088,17
3989.9817027981453,17
3962.7463976340946,17
3935.036461590152,17
3896.3521103495964,17
3868.75171127189,17
3842.294468405038,17
3812.0825148252375,17
3784.386919995768,17
3762.2578572293896,17
3725.216453912453,17
3685.7598133790702,17
3646.0652409237973,17
3608.7266796827,17
3585.4889913470042,17
3554.6740093761164,17
3520.657553652828,17
3503.162548156119,17
3472.740484395014,17
3441.3375427823903,17
3413.4972207713245,17
3387.236649807263,17
3369.0604168165705,17
3332.465095207131,17
3299.8219318007573,17
3274.8280640756334,17
3238.795500479874,17
3216.329203207315,17
3195.2716167107906,17
3163.213728579181,17
3146.8018514948276,17
3120.9427868369353,17
3085.2829735292808,17
3058.983306755909,17
3029.272228190378,17
3012.230820779489,17
2987.6242130075234,17
2961.7672080756233,17
2945.248116021612,17
2907.7374743663786,17
2891.460992473043,17
2872.6989525521685,17
2855.205029840891,17
2829.5041875155553,17
2799.7884719136196,17
2776.7818572942247,17
2743.343541259901,17
2719.035598745593,17
2702.2288868577134,17
2668.8896096698263,17
2629.1144847441396,17
2612.0435541051716,17
2573.9690734632427,17
2553.3218821320643,17
2534.0919050338784,17
2495.3187513946796,17
2469.873062294104,17
2445.097010225564,17
2405.9400801422426,17
2386.2535176869214,17
2368.186372733035,17
2332.148979622105,17
2301.829593132117,17
2274.950485759281,17
2258.915697112678,17
2234.9398316009665,17
2196.46943925122,17
2158.1750058394614,17
2128.992976408774,17
2105.866725736015,17
2068.881968116024,17
2052.554032070336,17
2036.5212352887947,17
2012.6387293754003,17
1987.6362522188974,17
1963.3339146676894,17
1924.534802347392,17
1900.823740161019,17
1877.324973559163,17
1850.1810297219035,17
1816.7822317975645,17
1793.4054965437208,17
1770.7615159301924,17
1750.4385230114058,17
1715.7870750965599,17
1687.6565795666302,17
1657.793663923209,17
1636.003192964409,17
1608.3402640119666,17
1571.2213335555036,17
1546.8399055417003,17
1530.602245637045,17
1510.4543308639388,17
1491.261357400503,17
1461.5830911880128,17
1440.9761807986076,17
1412.354909649775,17
1385.977402156085,17
1365.6313640230062,17
1341.0911294392797,17
1318.8404325431115,17
1280.695454800131,17
1244.9219614261128,17
1206.3350086081357,17
1183.6465402699325,17
1150.8487759548707,17
1113.3884577115123,17
1090.921304244161,17
1055.581156733513,17
1037.800339705612,17
1008.2750701762859,17
978.0805756666263,17
954.3290142240203,17
925.1851744298843,17
887.1936776279078,17
858.6939351633682,17
841.3038520691861,17
809.3196291295031,17
786.3237583003237,17
763.120651006669,17
741.3826859006931,17
702.3773508456205,17
680.7114846749174,17
661.1208687109572,17
639.7015661972359,17
614.2443185185369,17
596.4199432899179,17
568.5566996777068,17
547.4363154205837,17
515.5280992111885,17
476.8371808598745,17
460.63627894138574,17
421.1104929287762,17
404.0881791029242,17
371.3486794009086,17
345.99123893349133,17
309.5350222406196,17
286.1844797572089,17
267.7339916374058,17
235.05590450220387,17
217.0194451515162,17
200.12182244389516,17
172.03270525537886,17
143.45297195661203,17
104.50438762048898,17
85.83325789232786,17
65.37515454199303,17
26.9061051003003,16
9945.879044426161,16
9906.462289408757,16
9872.844024307915,16
9848.988007232148,16
9818.679484380644,16
9798.574292421321,16
9777.468107701601,16
9739.185370323321,16
9716.408350515434,16
9678.452096650975,16
9645.820126067472,16
9615.859706950625,16
9586.567701169946,16
9556.463640354505,16
9536.2176087411,16
9513.601814191157,16
9483.071501410679,16
9448.711653978082,16
9426.469916752723,16
9390.284205664084,16
9360.816336505526,16
9333.958147442341,16
9314.61244309789,16
9288.797866706998,16
9263.47527032404,16
9242.515294326107,16
9218.710637170921,16
9192.641731022666,16
9154.1125558307,16
9119.622365528965,16
9091.21945303645,16
9057.811438619936,16
9025.849873667054,16
9003.681167063234,16
8983.363002162308,16
8963.45155808398,16
8945.326305721033,16
8906.804610837456,16
8881.258452211705,16
8859.955703960199,16
8836.047574441336,16
8813.12636722128,16
8783.391651261985,16
8762.4888030096,16
8745.639878162756,16
8710.932263073097,16
8687.958862443447,16
8656.438074540374,16
8628.847388445254,16
8601.290619727533,16
8584.154014822663,16
8565.939330999976,16
8542.201785149497,16
8513.168731387726,16
8494.178781835324,16
8454.682095327466,16
8431.439885140948,16
8405.76092260001,16
8377.898269565509,16
8341.02677757149,16
8315.124582881599,16
8282.407113781874,16
8261.533514864037,16
8232.88452905469,16
8214.595920287484,16
8189.128174530375,16
8156.172942601208,16
8128.7240807302205,16
8109.2541039016505,16
8084.055418338222,16
8055.314108052113,16
8024.391026885671,16
7998.12067201376,16
7964.066963672675,16
7935.72948412584,16
7902.964944171918,16
7877.016673520753,16
7842.981298282398,16
7819.09502365044,16
7787.064473830231,16
7768.359698072551,16
7745.279278095278,16
7721.783105206299,16
7702.28580565521,16
7678.564466324306,16
7647.911667606875,16
7614.340292524742,16
7581.816454424565,16
7551.1524609809785,16
7517.857790918445,16
7485.00793604238,16
7448.416348353797,16
7421.748766715904,16
7387.709959820613,16
7351.871655300863,16
7325.396665170605,16
7293.574102165958,16
7265.06487805612,16
7232.481117409085,16
7202.210931836083,16
7179.296546628235,16
7141.918521744725,16
7110.197516716827,16
7086.106470502171,16
7047.143492142876,16
7018.834643489461,16
6984.165106686718,16
6963.258741761293,16
6939.726849778183,16
6900.69894113881,16
6862.596964345988,16
6842.275631009278,16
6814.4201228645625,16
6792.1451204955065,16
6763.897781712816,16
6744.724057409751,16
6721.646757852762,16
6697.995567136193,16
6671.860976268762,16
6641.497774104335,16
6619.607469010443,16
6588.745189219824,16
6566.953536809328,16
6534.938173595324,16
6502.65701786984,16
6471.136641626235,16
6444.638735771239,16
6427.24450391385,16
6406.809675021729,16
6368.836366851091,16
6331.840209200115,16
6300.346690457494,16
6279.890522394396,16
6263.839311488706,16
6229.965365216823,16
6190.084582126075,16
6155.374312334926,16
6134.09151748913,16
6095.397235962718,16
6055.638334667646,16
6016.661408328687,16
5981.792337487333,16
5964.32452387837,16
5928.8861762737115,16
5906.4133725253205,16
5889.138457151928,16
5854.659241696242,16
5825.368355340096,16
5801.835064644992,16
5785.065579674163,16
5768.339761807591,16
5751.303119544602,16
5722.1979222761065,16
5686.439868886689,16
5651.952515179345,16
5626.3048610282785,16
5593.384638303994,16
5562.857199634425,16
5540.96824390324,16
5514.923462989835,16
5498.492923104448,16
5476.30880804569,16
5439.786614616793,16
5415.163230207867,16
5381.348372462109,16
5359.862619930953,16
5327.92098296984,16
5299.561784259321,16
5283.449850679431,16
5257.306693142154,16
5221.647178951779,16
5204.129769182418,16
5178.796898044467,16
5153.694780712762,16
5133.22319376991,16
5096.5695230473075,16
5075.076498767045,16
5039.049933329358,16
5022.22314044059,16
5003.49038101012,16
4964.337027501633,16
4938.094573254945,16
4908.959617567612,16
4888.688098943902,16
4864.453952805636,16
4839.781881536715,16
4808.547672287148,16
4782.832616687251,16
4761.611289255697,16
4743.860458046047,16
4705.86224936072,16
4679.689030877665,16
4654.016864338927,16
4618.986504830009,16
4595.433349493453,16
4575.198877728864,16
4541.162804770428,16
4515.388226351525,16
4495.608546862991,16
4479.593148713093,16
4453.374933669141,16
4417.207303902595,16
4387.962135050422,16
4349.208252307859,16
4322.518210913026,16
4292.385003372045,16
4263.487312776708,16
4237.540641521432,16
4217.995938584769,16
4181.082591861755,16
4154.106881084317,16
4124.499789452836,16
4104.52440601423,16
4076.975547163752,16
4048.8271240904173,16
4029.035975734088,16
3989.9817027981453,16
3962.7463976340946,16
3935.036461590152,16
3896.3521103495964,16
3868.75171127189,16
3842.294468405038,16
3812.0825148252375,16
3784.386919995768,16
3762.2578572293896,16
3725.216453912453,16
3685.7598133790702,16
3646.0652409237973,16
3608.7266796827,16
3585.4889913470042,16
3554.6740093761164,16
3520.657553652828,16
3503.162548156119,16
3472.740484395014,16
3441.3375427823903,16
3413.4972207713245,16
3387.236649807263,16
3369.0604168165705,16
3332.465095207131,16
3299.8219318007573,16
3274.8280640756334,16
3238.795500479874,16
3216.329203207315,16
3195.2716167107906,16
3163.213728579181,16
3146.8018514948276,16
3120.9427868369353,16
3085.2829735292808,16
3058.983306755909,16
3029.272228190378,16
3012.230820779489,16
2987.6242130075234,16
2961.7672080756233,16
2945.248116021612,16
2907.7374743663786,16
2891.460992473043,16
2872.6989525521685,16
2855.205029840891,16
2829.5041875155553,16
2799.7884719136196,16
2776.7818572942247,16
2743.343541259901,16
2719.035598745593,16
2702.2288868577134,16
2668.8896096698263,16
2629.1144847441396,16
2612.0435541051716,16
2573.9690734632427,16
2553.3218821320643,16
2534.0919050338784,16
2495.3187513946796,16
2469.873062294104,16
2445.097010225564,16
2405.9400801422426,16
2386.2535176869214,16
2368.186372733035,16
2332.148979622105,16
2301.829593132117,16
2274.950485759281,16
2258.915697112678,16
2234.9398316009665,16
2196.46943925122,16
2158.1750058394614,16
2128.992976408774,16
2105.866725736015,16
2068.881968116024,16
2052.554032070336,16
2036.5212352887947,16
2012.6387293754003,16
1987.6362522188974,16
1963.3339146676894,16
1924.534802347392,16
1900.823740161019,16
1877.324973559163,16
1850.1810297219035,16
1816.7822317975645,16
1793.4054965437208,16
1770.7615159301924,16
1750.4385230114058,16
1715.7870750965599,16
1687.6565795666302,16
1657.793663923209,16
1636.003192964409,16
1608.3402640119666,16
1571.2213335555036,16
1546.8399055417003,16
1530.602245637045,16
1510.4543308639388,16
1491.261357400503,16
1461.5830911880128,16
1440.9761807986076,16
1412.354909649775,16
1385.977402156085,16
1365.6313640230062,16
1341.0911294392797,16
1318.8404325431115,16
1280.695454800131,16
1244.9219614261128,16
1206.3350086081357,16
1183.6465402699325,16
1150.8487759548707,16
1113.3884577115123,16
1090.921304244161,16
1055.581156733513,16
1037.800339705612,16
1008.2750701762859,16
978.0805756666263,16
954.3290142240203,16
925.1851744298843,16
887.1936776279078,16
858.6939351633682,16
841.3038520691861,16
809.3196291295031,16
786.3237583003237,16
763.120651006669,16
741.3826859006931,16
702.3773508456205,16
680.7114846749174,16
661.1208687109572,16
639.7015661972359,16
614.2443185185369,16
596.4199432899179,16
568.5566996777068,16
547.4363154205837,16
515.5280992111885,16
476.8371808598745,16
460.63627894138574,16
421.1104929287762,16
404.0881791029242,16
371.3486794009086,16
345.99123893349133,16
309.5350222406196,16
286.1844797572089,16
267.7339916374058,16
235.05590450220387,16
217.0194451515162,16
200.12182244389516,16
172.03270525537886,16
143.45297195661203,16
104.50438762048898,16
85.83325789232786,16
65.37515454199303,16
26.9061051003003,15
9958.628041517451,15
9939.41224911791,15
9920.633477531346,15
9887.052550893368,15
9858.320997692572,15
9835.696206635861,15
9808.535547186419,15
9770.354329409149,15
9739.185370323321,15
9716.408350515434,15
9678.452096650975,15
9645.820126067472,15
9615.859706950625,15
9586.567701169946,15
9556.463640354505,15
9536.2176087411,15
9513.601814191157,15
9483.071501410679,15
9448.711653978082,15
9426.469916752723,15
9390.284205664084,15
9360.816336505526,15
9333.958147442341,15
9314.61244309789,15
9288.797866706998,15
9263.47527032404,15
9242.515294326107,15
9218.710637170921,15
9192.641731022666,15
9154.1125558307,15
9119.622365528965,15
9091.21945303645,15
9057.811438619936,15
9025.849873667054,15
9003.681167063234,15
8983.363002162308,15
8963.45155808398,15
8945.326305721033,15
8906.804610837456,15
8881.258452211705,15
8859.955703960199,15
8836.047574441336,15
8813.12636722128,15
8783.391651261985,15
8762.4888030096,15
8745.639878162756,15
8710.932263073097,15
8687.958862443447,15
8656.438074540374,15
8628.847388445254,15
8601.290619727533,15
8584.154014822663,15
8565.939330999976,15
8542.201785149497,15
8513.168731387726,15
8494.178781835324,15
8454.682095327466,15
8431.439885140948,15
8405.76092260001,15
8377.898269565509,15
8341.02677757149,15
8315.124582881599,15
8282.407113781874,15
8261.533514864037,15
8232.88452905469,15
8214.595920287484,15
8189.128174530375,15
8156.172942601208,15
8128.7240807302205,15
8109.2541039016505,15
8084.055418338222,15
8055.314108052113,15
8024.391026885671,15
7998.12067201376,15
7964.066963672675,15
7935.72948412584,15
7902.964944171918,15
7877.016673520753,15
7842.981298282398,15
7819.09502365044,15
7787.064473830231,15
7768.359698072551,15
7745.279278095278,15
7721.783105206299,15
7702.28580565521,15
7678.564466324306,15
7647.911667606875,15
7614.340292524742,15
7581.816454424565,15
7551.1524609809785,15
7517.857790918445,15
7485.00793604238,15
7448.416348353797,15
7421.748766715904,15
7387.709959820613,15
7351.871655300863,15
7325.396665170605,15
7293.574102165958,15
7265.06487805612,15
7232.481117409085,15
7202.210931836083,15
7179.296546628235,15
7141.918521744725,15
7110.197516716827,15
7086.106470502171,15
7047.143492142876,15
7018.834643489461,15
6984.165106686718,15
6963.258741761293,15
6939.726849778183,15
6900.69894113881,15
6862.596964345988,15
6842.275631009278,15
6814.4201228645625,15
6792.1451204955065,15
6763.897781712816,15
6744.724057409751,15
6721.646757852762,15
6697.995567136193,15
6671.860976268762,15
6641.497774104335,15
6619.607469010443,15
6588.745189219824,15
6566.953536809328,15
6534.938173595324,15
6502.65701786984,15
6471.136641626235,15
6444.638735771239,15
6427.24450391385,15
6406.809675021729,15
6368.836366851091,15
6331.840209200115,15
6300.346690457494,15
6279.890522394396,15
6263.839311488706,15
6229.965365216823,15
6190.084582126075,15
6155.374312334926,15
6134.09151748913,15
6095.397235962718,15
6055.638334667646,15
6016.661408328687,15
5981.792337487333,15
5964.32452387837,15
5928.8861762737115,15
5906.4133725253205,15
5889.138457151928,15
5854.659241696242,15
5825.368355340096,15
5801.835064644992,15
5785.065579674163,15
5768.339761807591,15
5751.303119544602,15
5722.1979222761065,15
5686.439868886689,15
5651.952515179345,15
5626.3048610282785,15
5593.384638303994,15
5562.857199634425,15
5540.96824390324,15
5514.923462989835,15
5498.492923104448,15
5476.30880804569,15
5439.786614616793,15
5415.163230207867,15
5381.348372462109,15
5359.862619930953,15
5327.92098296984,15
5299.561784259321,15
5283.449850679431,15
5257.306693142154,15
5221.647178951779,15
5204.129769182418,15
5178.796898044467,15
5153.694780712762,15
5133.22319376991,15
5096.5695230473075,15
5075.076498767045,15
5039.049933329358,15
5022.22314044059,15
5003.49038101012,15
4964.337027501633,15
4938.094573254945,15
4908.959617567612,15
4888.688098943902,15
4864.453952805636,15
4839.781881536715,15
4808.547672287148,15
4782.832616687251,15
4761.611289255697,15
4743.860458046047,15
4705.86224936072,15
4679.689030877665,15
4654.016864338927,15
4618.986504830009,15
4595.433349493453,15
4575.198877728864,15
4541.162804770428,15
4515.388226351525,15
4495.608546862991,15
4479.593148713093,15
4453.374933669141,15
4417.207303902595,15
4387.962135050422,15
4349.208252307859,15
4322.518210913026,15
4292.385003372045,15
4263.487312776708,15
4237.540641521432,15
4217.995938584769,15
4181.082591861755,15
4154.106881084317,15
4124.499789452836,15
4104.52440601423,15
4076.975547163752,15
4048.8271240904173,15
4029.035975734088,15
3989.9817027981453,15
3962.7463976340946,15
3935.036461590152,15
3896.3521103495964,15
3868.75171127189,15
3842.294468405038,15
3812.0825148252375,15
3784.386919995768,15
3762.2578572293896,15
3725.216453912453,15
3685.7598133790702,15
3646.0652409237973,15
3608.7266796827,15
3585.4889913470042,15
3554.6740093761164,15
3520.657553652828,15
3503.162548156119,15
3472.740484395014,15
3441.3375427823903,15
3413.4972207713245,15
3387.236649807263,15
3369.0604168165705,15
3332.465095207131,15
3299.8219318007573,15
3274.8280640756334,15
3238.795500479874,15
3216.329203207315,15
3195.2716167107906,15
3163.213728579181,15
3146.8018514948276,15
3120.9427868369353,15
3085.2829735292808,15
3058.983306755909,15
3029.272228190378,15
3012.230820779489,15
2987.6242130075234,15
2961.7672080756233,15
2945.248116021612,15
2907.7374743663786,15
2891.460992473043,15
2872.6989525521685,15
2855.205029840891,15
2829.5041875155553,15
2799.7884719136196,15
2776.7818572942247,15
2743.343541259901,15
2719.035598745593,15
2702.2288868577134,15
2668.8896096698263,15
2629.1144847441396,15
2612.0435541051716,15
2573.9690734632427,15
2553.3218821320643,15
2534.0919050338784,15
2495.3187513946796,15
2469.873062294104,15
2445.097010225564,15
2405.9400801422426,15
2386.2535176869214,15
2368.186372733035,15
2332.148979622105,15
2301.829593132117,15
2274.950485759281,15
2258.915697112678,15
2234.9398316009665,15
2196.46943925122,15
2158.1750058394614,15
2128.992976408774,15
2105.866725736015,15
2068.881968116024,15
2052.554032070336,15
2036.5212352887947,15
2012.6387293754003,15
1987.6362522188974,15
1963.3339146676894,15
1924.534802347392,15
1900.823740161019,15
1877.324973559163,15
1850.1810297219035,15
1816.7822317975645,15
1793.4054965437208,15
1770.7615159301924,15
1750.4385230114058,15
1715.7870750965599,15
1687.6565795666302,15
1657.793663923209,15
1636.003192964409,15
1608.3402640119666,15
1571.2213335555036,15
1546.8399055417003,15
1530.602245637045,15
1510.4543308639388,15
1491.261357400503,15
1461.5830911880128,15
1440.9761807986076,15
1412.354909649775,15
1385.977402156085,15
1365.6313640230062,15
1341.0911294392797,15
1318.8404325431115,15
1280.695454800131,15
1244.9219614261128,15
1206.3350086081357,15
1183.6465402699325,15
1150.8487759548707,15
1113.3884577115123,15
1090.921304244161,15
1055.581156733513,15
1037.800339705612,15
1008.2750701762859,15
978.0805756666263,15
954.3290142240203,15
925.1851744298843,15
887.1936776279078,15
858.6939351633682,15
841.3038520691861,15
809.3196291295031,15
786.3237583003237,15
763.120651006669,15
741.3826859006931,15
702.3773508456205,15
680.7114846749174,15
661.1208687109572,15
639.7015661972359,15
614.2443185185369,15
596.4199432899179,15
568.5566996777068,15
547.4363154205837,15
515.5280992111885,15
476.8371808598745,15
460.63627894138574,15
421.1104929287762,15
404.0881791029242,15
371.3486794009086,15
345.99123893349133,15
309.5350222406196,15
286.1844797572089,15
267.7339916374058,15
235.05590450220387,15
217.0194451515162,15
200.12182244389516,15
172.03270525537886,15
143.45297195661203,15
104.50438762048898,15
85.83325789232786,15
65.37515454199303,15
26.9061051003003,14
9963.194515131683,14
9939.41224911791,14
9920.633477531346,14
9887.052550893368,14
9858.320997692572,14
9835.696206635861,14
9808.535547186419,14
9770.354329409149,14
9739.185370323321,14
9716.408350515434,14
9678.452096650975,14
9645.820126067472,14
9615.859706950625,14
9586.567701169946,14
9556.463640354505,14
9536.2176087411,14
9513.601814191157,14
9483.071501410679,14
9448.711653978082,14
9426.469916752723,14
9390.284205664084,14
9360.816336505526,14
9333.958147442341,14
